Company,Embedding_Dim0,Embedding_Dim1,Embedding_Dim2,Embedding_Dim3,Embedding_Dim4,Embedding_Dim5,Embedding_Dim6
F,-2.294980525970459,1.7587758302688599,-2.2559475898742676,2.3920514583587646,-3.898940324783325,-3.4711711406707764,0.06132819131016731
FAST,1.310804009437561,-0.8747149109840393,0.8955691456794739,-0.8202503323554993,-0.6150709390640259,0.1497257500886917,2.152665853500366
FCX,2.8883020877838135,-0.6060314774513245,0.7409479022026062,-0.617508053779602,-3.433607816696167,-0.6047881841659546,2.1385231018066406
FDP,-0.7959098219871521,-0.6184689998626709,-0.5582300424575806,-0.9529308676719666,-3.0098190307617188,2.3453264236450195,2.489420175552368
FDS,1.707283616065979,1.2104804515838623,-0.9817189574241638,-0.14776185154914856,-1.5133543014526367,-1.7199205160140991,1.3322738409042358
FDX,-0.24080073833465576,3.773766040802002,2.190518379211426,2.1932880878448486,-0.811257541179657,-0.4055982530117035,-0.5953332781791687
FE,-0.30671626329421997,0.3878737688064575,2.9866278171539307,2.0389671325683594,0.41709303855895996,0.32180073857307434,0.6754651665687561
FFIV,-0.7499028444290161,-0.8507875204086304,-0.8064509034156799,-0.31676796078681946,0.9434831142425537,-3.9826102256774902,2.9232308864593506
FIS,0.7249241471290588,3.168931245803833,-1.7130296230316162,-2.1337199211120605,-0.3940123915672302,-1.6355000734329224,1.5719724893569946
FISV,0.5234988927841187,3.2256720066070557,-1.938976526260376,-2.1173791885375977,-0.5570815205574036,-1.6151142120361328,1.5266704559326172
FIZZ,0.0984637513756752,0.6744689345359802,-0.7855010628700256,0.7830636501312256,-2.0172781944274902,1.7466078996658325,2.408519744873047
FLIR,0.20430408418178558,-0.08486167341470718,2.1236066818237305,-0.9982839226722717,-1.1888096332550049,-5.953897476196289,-0.3581276535987854
FLO,0.07310747355222702,0.5968495607376099,-0.7508217096328735,0.8095457553863525,-1.6330595016479492,1.466044545173645,2.2858569622039795
FLS,-0.02196335233747959,0.4626906216144562,0.3884192705154419,0.3237759470939636,-0.45063599944114685,-0.3339383900165558,0.3699152171611786
FMC,-0.7731841206550598,-0.8383884429931641,0.02135463058948517,-0.44225969910621643,-2.38075852394104,3.0215702056884766,3.4950108528137207
FNF,1.3170121908187866,2.00294828414917,-0.29494553804397583,-0.8743598461151123,1.2041666507720947,-0.557811439037323,2.990504264831543
FSI,-0.1539553850889206,0.45629429817199707,0.8435319066047668,-1.1189677715301514,-2.1628832817077637,-0.4907030761241913,-0.30155766010284424
FSM,2.1186039447784424,-0.3868087828159332,-0.3654400408267975,0.9077924489974976,-4.4674973487854,-1.094984769821167,1.7419793605804443
GASS,-0.40078219771385193,3.067263603210449,1.0683374404907227,1.889876365661621,-3.1487324237823486,-0.8813104033470154,-1.3334048986434937
GD,-1.1036720275878906,2.6671650409698486,1.1415067911148071,2.062394380569458,1.064080834388733,-1.818117618560791,0.8109886050224304
GE,0.5113554000854492,0.4343913495540619,1.2792872190475464,0.796146810054779,-1.6589287519454956,-0.6590251922607422,-0.3893190622329712
GILD,-0.1346697062253952,3.256011724472046,0.8273736834526062,0.8629163503646851,0.8836573362350464,1.4240894317626953,1.7391399145126343
GIS,-0.030929116532206535,0.6033046245574951,-0.6522848010063171,0.695786714553833,-1.5076773166656494,1.4800885915756226,2.092343330383301
GL,-0.33378177881240845,3.626932382583618,-0.08970701694488525,-1.65957510471344,0.188844695687294,2.5082225799560547,1.7523407936096191
GLP,-0.20198537409305573,2.383702278137207,1.441831350326538,1.5208802223205566,-3.2436788082122803,-0.9976751208305359,-1.4171087741851807
GLUU,-4.708963394165039,-1.1361749172210693,-0.6815631985664368,0.3177848160266876,-0.9647261500358582,-4.3056511878967285,0.2955588102340698
GLW,-2.0942420959472656,-1.7020280361175537,1.5217033624649048,-0.2924903631210327,-0.7315967679023743,-4.523401260375977,-0.2726858854293823
GOOGL,-2.589278221130371,-1.8476890325546265,0.5084589719772339,-0.003226575907319784,0.2491263896226883,-4.0339837074279785,0.5209785103797913
GPC,-0.3186552822589874,1.0713084936141968,-1.9148122072219849,0.00018778177036438137,-2.7756004333496094,-4.621540069580078,0.36266982555389404
GPK,0.17105519771575928,0.5700300931930542,0.4351951479911804,-0.7260527014732361,-1.3951385021209717,-0.5552706122398376,-0.08611587435007095
GPN,0.5793574452400208,3.06012225151062,-1.857122778892517,-2.266404151916504,-0.5088145732879639,-1.6253668069839478,1.7264659404754639
GPRE,-0.4468167722225189,2.2659342288970947,0.8019538521766663,1.9009194374084473,-3.351349353790283,-0.7181854248046875,-1.1496721506118774
GPS,1.2281513214111328,-2.7619760036468506,5.095213890075684,-1.7885557413101196,0.2897437512874603,-3.141782522201538,0.8398163318634033
GRMN,2.775506019592285,-6.218824863433838,7.263566017150879,1.333118200302124,0.9957193732261658,-4.611312389373779,2.780087471008301
GSS,1.7524431943893433,-0.38065221905708313,-0.33238154649734497,0.766339898109436,-3.750808000564575,-0.9325217008590698,1.4664758443832397
GTN,-4.3183207511901855,-1.2534639835357666,-0.6433987617492676,-0.03918171301484108,0.2663860619068146,-1.4916942119598389,2.0965774059295654
GWW,1.3265379667282104,-0.8623867034912109,0.9275612831115723,-0.8647334575653076,-0.6214253902435303,0.23343472182750702,2.2554848194122314
HAIN,0.0210473220795393,0.5281887054443359,-0.7097154259681702,0.7589714527130127,-1.56696617603302,1.352597713470459,2.109889507293701
HAL,-0.42421936988830566,-0.20890921354293823,2.011977434158325,0.19394968450069427,-3.854689121246338,0.06918376684188843,-0.8758476972579956
HAS,-7.128758907318115,0.6720917224884033,-0.5023863315582275,2.5392401218414307,1.0930532217025757,-1.4056514501571655,2.4178075790405273
HBI,-0.7570027709007263,-0.7823808789253235,4.139832496643066,-1.3572620153427124,0.001884679775685072,-1.0251381397247314,-0.21965743601322174
HD,2.1882164478302,0.9940762519836426,4.097965717315674,-2.271768569946289,1.031451940536499,-0.8470639586448669,1.3299436569213867
HES,-0.1959700584411621,-0.12232617288827896,1.972471833229065,0.10489994287490845,-3.136669397354126,-0.039880894124507904,-0.8075265884399414
HFC,-0.5723738670349121,2.3274757862091064,0.8378473520278931,1.9845610857009888,-3.5397121906280518,-0.699810266494751,-1.177411675453186
HHS,-3.333463191986084,-5.973706245422363,3.4473652839660645,3.3859143257141113,-0.24179710447788239,-2.074841260910034,1.6000981330871582
HIG,-0.1987294852733612,4.796085357666016,-2.1245687007904053,-0.40399208664894104,1.0620641708374023,-0.29139024019241333,3.411728858947754
HLF,1.1300997734069824,0.37218722701072693,1.381759762763977,1.8517271280288696,-0.31268754601478577,2.36415958404541,3.478562593460083
HOG,-1.6872307062149048,1.766552209854126,-2.6242337226867676,1.7494076490402222,-4.005005359649658,-3.6065139770507812,0.3460850417613983
HOLX,-0.45779579877853394,0.9660140872001648,0.4283677041530609,-0.8616780042648315,-0.4928475022315979,0.621120035648346,0.5600957274436951
HON,0.4722808003425598,0.4096866250038147,1.2272511720657349,0.7744635939598083,-1.613083839416504,-0.6295135021209717,-0.36428236961364746
HPQ,-0.22794373333454132,-0.03090542182326317,1.560578465461731,-0.07949782907962799,0.2329765409231186,-3.8701655864715576,0.08159452676773071
HRB,1.1568529605865479,6.304723262786865,0.994204044342041,-0.8161056041717529,0.35346105694770813,-4.621522426605225,0.4667293131351471
HRL,0.002998849144205451,0.5737265944480896,-0.6762473583221436,0.692760705947876,-1.6105012893676758,1.4260644912719727,2.147559642791748
HSIC,0.3490867614746094,2.203367233276367,0.8044825792312622,-0.6924129128456116,-2.066403388977051,2.0204710960388184,0.3063649833202362
HSY,-0.0187766645103693,0.6402285695075989,-0.7556584477424622,0.7581812739372253,-1.6844229698181152,1.441533088684082,2.1285006999969482
HUM,0.12806864082813263,2.2811503410339355,1.2784315347671509,-1.9939466714859009,-1.9786158800125122,1.0896508693695068,-0.14147046208381653
HWKN,-2.937114953994751,0.259893000125885,3.42907977104187,-0.26205337047576904,1.6925995349884033,-1.8101533651351929,0.5229971408843994
IAG,1.9189714193344116,-0.300078421831131,-0.20809312164783478,0.8080503344535828,-3.821491003036499,-0.8537577986717224,1.488115906715393
IBM,0.5362996459007263,2.243363618850708,-1.851844072341919,-1.802261471748352,0.06984575092792511,-2.460195779800415,1.9896601438522339
ICE,1.6193554401397705,1.2461072206497192,-1.2903900146484375,-0.21898971498012543,-1.6907984018325806,-1.8122154474258423,1.5106393098831177
IDXX,-0.4763486385345459,0.8026391267776489,0.4450543522834778,-0.7992024421691895,-0.562671422958374,0.5719303488731384,0.515597939491272
IEX,0.016037872061133385,0.5452616810798645,0.2592828869819641,0.2777065336704254,-0.5154857635498047,-0.34797894954681396,0.38772621750831604
IFF,-0.16213399171829224,0.5228731632232666,0.7809433937072754,-1.1909703016281128,-2.187392234802246,-0.5619264841079712,-0.2932361960411072
ILMN,-0.4300497770309448,1.0201021432876587,-0.1467125564813614,-2.283151149749756,0.03178867697715759,1.2381750345230103,2.608992338180542
INCY,-0.01189621351659298,3.2762022018432617,0.8650635480880737,0.9046245813369751,0.8281022906303406,1.3504914045333862,1.749768614768982
INT,-0.6238643527030945,2.2243406772613525,0.6527588963508606,2.0349607467651367,-3.540675401687622,-0.8405839800834656,-1.1108276844024658
INTC,-0.6198081970214844,0.029477335512638092,1.5919535160064697,-0.28468674421310425,-0.17121939361095428,-3.452803373336792,-0.322222501039505
INTU,1.304133653640747,2.922675371170044,-1.3873828649520874,-0.41967353224754333,0.14945001900196075,-2.2533066272735596,1.1120901107788086
IO,-0.42767035961151123,-0.29032036662101746,2.046861171722412,0.19299069046974182,-3.8767271041870117,0.042207248508930206,-0.8408071398735046
IP,0.16733628511428833,0.5887630581855774,0.43521878123283386,-0.7189537882804871,-1.371357798576355,-0.5771896243095398,-0.12984947860240936
IPG,-3.5318806171417236,-5.946868419647217,3.326770544052124,3.37689208984375,-0.3960554003715515,-2.155536651611328,1.4271538257598877
IPGP,-2.139911413192749,-3.6211302280426025,0.2417559027671814,0.13637420535087585,-0.45104336738586426,-3.4252333641052246,0.8572620153427124
ISRG,-0.39591649174690247,0.9548571109771729,0.5232394337654114,-0.9523150324821472,-0.6137425303459167,0.6858475804328918,0.6596206426620483
IT,0.1352391093969345,-1.006568431854248,-0.7442963123321533,-0.17721040546894073,-0.5155074596405029,-2.495250701904297,0.8477493524551392
ITW,0.06381941586732864,0.5964536070823669,0.30470582842826843,0.2593572735786438,-0.47852933406829834,-0.343199223279953,0.38722068071365356
IVZ,1.3686028718948364,2.584812641143799,-0.5905572772026062,-1.466557264328003,-3.2254269123077393,-1.302167534828186,0.19243384897708893
J,7.614455223083496,1.8415343761444092,6.920327186584473,-2.5086488723754883,-1.8074802160263062,-2.5731308460235596,0.9445320963859558
JBHT,-0.8953427672386169,1.8295094966888428,-1.048933982849121,2.0868046283721924,-2.9102561473846436,-3.2068941593170166,-0.20051927864551544
JCI,2.4304633140563965,1.355878233909607,3.086820602416992,-0.5489824414253235,0.8008030652999878,-1.3504629135131836,0.7031412720680237
JKHY,0.5849277973175049,3.1392838954925537,-1.759928822517395,-2.2710821628570557,-0.5152134895324707,-1.4643722772598267,1.566147804260254
JNJ,-0.14087937772274017,3.434213876724243,0.8277841210365295,0.8133195638656616,0.9391008615493774,1.468598484992981,1.8313881158828735
JNPR,-2.463773012161255,-4.232057571411133,-0.23235276341438293,0.700210452079773,-0.22678323090076447,-3.1615424156188965,1.941623330116272
JSAIY,-1.1529757976531982,0.31510329246520996,0.5205950140953064,0.0071131461299955845,0.3893786370754242,1.3523166179656982,1.0339717864990234
JWN,-1.1336491107940674,-3.0102407932281494,5.941182613372803,-1.6592768430709839,1.150029182434082,-0.18469293415546417,2.332681655883789
K,-0.010011224076151848,0.5434708595275879,-0.688781201839447,0.7245151400566101,-1.5649919509887695,1.4475440979003906,2.15954852104187
KEP,-0.4123663604259491,0.3731299042701721,2.9747705459594727,2.130925178527832,0.5468177199363708,0.31364989280700684,0.6843286752700806
KLAC,-0.3336218595504761,0.11472560465335846,1.8559486865997314,-0.6382309198379517,-0.21604961156845093,-4.538543701171875,-0.1598169207572937
KMB,1.0259945392608643,-0.0679745227098465,2.1828932762145996,-0.45673778653144836,2.1062045097351074,-0.6273029446601868,3.6216626167297363
KMX,-1.1741034984588623,1.5513114929199219,-1.9761468172073364,1.4941025972366333,-3.212735414505005,-2.760099411010742,0.17984327673912048
KO,0.029159557074308395,0.6368169188499451,-0.7783854603767395,0.6567829251289368,-1.992618441581726,1.7346206903457642,2.395555019378662
KR,-2.081061601638794,0.7976701259613037,0.15770883858203888,0.7164428234100342,1.0413023233413696,2.2040257453918457,3.2513906955718994
KSS,-1.0650544166564941,-3.075397253036499,6.088555335998535,-1.65488862991333,1.1687506437301636,-0.17774738371372223,2.3091464042663574
KSU,-0.5338430404663086,2.1138713359832764,-0.8979689478874207,2.9821858406066895,-2.576772928237915,-1.8625825643539429,0.3252411484718323
KT,-3.1828956604003906,-1.5578351020812988,0.07385693490505219,-0.6697713136672974,1.4498497247695923,-2.703601837158203,2.4344873428344727
L,1.314126968383789,2.0158259868621826,-0.24962352216243744,-0.8330753445625305,1.2913100719451904,-0.5781189799308777,2.978346824645996
LB,-0.6648828983306885,-1.7884577512741089,3.4842255115509033,-2.0077736377716064,1.7030633687973022,-0.3092823624610901,2.7936933040618896
LBTYA,-2.899970769882202,-3.1712453365325928,0.7610597014427185,-1.4000802040100098,1.693268060684204,-3.216783285140991,3.556580066680908
LDOS,0.147597998380661,0.3454350233078003,-0.8569467067718506,-2.102093458175659,0.4285666346549988,-1.177281379699707,2.5756888389587402
LEG,0.8600102066993713,0.9671960473060608,2.4580609798431396,-3.326815128326416,1.8659131526947021,-1.8187179565429688,3.010535478591919
LEN,2.5169968605041504,1.9401062726974487,2.487579345703125,-0.5572807788848877,0.5676224827766418,-1.1844065189361572,0.6361179351806641
LH,-1.290851354598999,1.5172145366668701,-0.14698952436447144,-2.041996479034424,-1.1377251148223877,1.1375494003295898,1.0890048742294312
LKQ,-0.4233671724796295,0.9791433811187744,-1.7489118576049805,0.020633691921830177,-2.7039201259613037,-4.3286285400390625,0.16181272268295288
LLY,-0.03378179296851158,3.5465972423553467,0.8100831508636475,0.804167628288269,0.8275342583656311,1.5871926546096802,1.838377833366394
LMT,-1.0600086450576782,2.6861162185668945,1.1345139741897583,2.024533748626709,1.0664798021316528,-1.8178824186325073,0.8109918832778931
LNC,-0.461725652217865,3.7765276432037354,-0.1034596785902977,-1.7019832134246826,0.19626128673553467,2.4961202144622803,1.737838864326477
LNT,-0.3615711033344269,0.3723144829273224,2.9942681789398193,2.0317368507385254,0.48999541997909546,0.334818571805954,0.6620808839797974
LOW,2.3136181831359863,1.0979335308074951,4.236924648284912,-2.486675262451172,1.094824194908142,-0.985085666179657,1.4404754638671875
LPX,1.4478468894958496,3.4875760078430176,1.7288695573806763,0.2852727174758911,-2.8173770904541016,-1.1525830030441284,-0.8348520994186401
LRCX,-0.46251630783081055,0.0805211141705513,1.9147639274597168,-0.4427086114883423,-0.1892857402563095,-4.270720958709717,-0.2778937816619873
LUV,-0.4294840693473816,3.159883499145508,0.5683580040931702,3.6220719814300537,-0.759743332862854,-1.0514836311340332,0.7029225826263428
LYV,-4.348401069641113,-2.000443935394287,-0.1657358855009079,1.6421152353286743,-1.0595316886901855,-0.5469454526901245,0.8714646697044373
MA,0.5729333162307739,3.2555387020111084,-1.72674560546875,-2.1790387630462646,-0.3817313015460968,-1.5498437881469727,1.5209485292434692
MAR,-3.7425377368927,1.3278535604476929,-2.1575264930725098,2.023414134979248,-1.0037426948547363,-1.7430222034454346,1.5719342231750488
MAS,2.325254440307617,1.4212459325790405,2.948648691177368,-0.5423764586448669,0.8067302107810974,-1.2289669513702393,0.6404939293861389
MBT,-2.1824710369110107,-1.495598316192627,0.4439534544944763,-0.789653480052948,1.7872065305709839,-3.062166452407837,2.6007726192474365
MCD,-0.5354893803596497,1.5966358184814453,-1.3876144886016846,1.72193443775177,-1.952782154083252,1.1891666650772095,2.234740972518921
MCHP,-0.6092007160186768,-0.020048819482326508,1.6675477027893066,-0.30181095004081726,-0.17606881260871887,-3.4593472480773926,-0.2887478768825531
MCK,0.3272230327129364,2.3103935718536377,0.7071864604949951,-0.7580313682556152,-1.8792222738265991,1.9394075870513916,0.3191823363304138
MCO,1.4722208976745605,1.0853999853134155,-1.111465573310852,-0.16529570519924164,-1.517283320426941,-1.6899549961090088,1.306253433227539
MDLZ,-0.03025292046368122,0.5489773750305176,-0.7606293559074402,0.7549324035644531,-1.6395270824432373,1.4244461059570312,2.1978988647460938
MED,1.1769362688064575,0.4571535587310791,1.403320550918579,1.7875899076461792,-0.3775307834148407,2.4515018463134766,3.545056104660034
MET,-0.5261343717575073,3.8931655883789062,-0.09820743650197983,-1.5879093408584595,0.29861313104629517,2.547950267791748,1.7849184274673462
MGEE,-0.3843380808830261,0.3875042796134949,2.9345710277557373,2.0596606731414795,0.4254685044288635,0.3420813977718353,0.6316239237785339
MGM,-2.3274266719818115,0.2533224821090698,-3.3811213970184326,-1.1619417667388916,-1.4759202003479004,-2.3870208263397217,3.203352451324463
MHK,0.5965773463249207,1.1826704740524292,2.186333656311035,-3.6729140281677246,1.8673267364501953,-1.688502550125122,3.1766011714935303
MKC,-0.05174155905842781,0.6421030163764954,-0.6985089778900146,0.7506345510482788,-1.5368421077728271,1.3607022762298584,2.0745856761932373
MKTX,1.3643912076950073,0.9486250281333923,-0.9925769567489624,-0.18968366086483002,-1.4169154167175293,-1.5363290309906006,1.2297801971435547
MLM,7.1149492263793945,2.319169282913208,6.8436126708984375,2.457981586456299,2.26879620552063,-1.510084867477417,4.472980499267578
MMC,0.5466639995574951,3.980316638946533,-2.1098783016204834,-0.06452591717243195,0.8903785943984985,-0.04681709036231041,4.009489059448242
MMM,0.49120211601257324,0.514428436756134,1.2423818111419678,0.8172609806060791,-1.6931113004684448,-0.6575816869735718,-0.37306395173072815
MNST,0.023218203336000443,0.6086657643318176,-0.7793639302253723,0.6843246221542358,-1.9623569250106812,1.6475058794021606,2.4538679122924805
MO,-2.7307114601135254,0.7466391921043396,-2.513258695602417,-2.6926116943359375,-0.4740830659866333,0.7706988453865051,5.224546432495117
MRK,-0.03237134590744972,3.5301711559295654,0.7276955842971802,0.7251856923103333,0.848280668258667,1.558004379272461,1.719103455543518
MRO,-0.16431787610054016,-0.10293211787939072,2.044680595397949,0.10901552438735962,-3.2927517890930176,-0.04686649143695831,-0.7767350077629089
MRWSY,-1.8951832056045532,2.2701833248138428,-1.257416009902954,0.7214944362640381,-0.4731557071208954,2.0072667598724365,2.7773663997650146
MSCI,1.4994227886199951,0.9817930459976196,-1.0761789083480835,-0.07901595532894135,-1.378578782081604,-1.7595239877700806,1.3887500762939453
MSEX,-0.2065505087375641,1.4769402742385864,-0.18511028587818146,1.6767178773880005,-3.896833896636963,2.3437650203704834,0.9478821754455566
MSFT,-1.1507624387741089,-1.0255616903305054,-0.0233993548899889,1.1031187772750854,1.1158655881881714,-4.101820468902588,1.3719793558120728
MSI,-2.5442488193511963,-4.122700214385986,-0.3054858148097992,0.6977783441543579,-0.15826627612113953,-3.194037437438965,1.9652585983276367
MTD,-0.4858291745185852,1.0309746265411377,-0.3383253812789917,-2.2285425662994385,0.17925231158733368,0.9568840861320496,2.6495492458343506
MTRN,2.754526138305664,-0.7837206721305847,0.6969372630119324,-0.46773049235343933,-3.3341219425201416,-0.6916934847831726,2.088726282119751
MU,-0.5634145140647888,-0.034269724041223526,1.5966365337371826,-0.26937320828437805,-0.0338297076523304,-3.4297661781311035,-0.22172433137893677
NAT,0.023122573271393776,2.2043864727020264,2.585068941116333,1.1352976560592651,-3.1619651317596436,-0.24804241955280304,-1.5609151124954224
NBL,-0.24048036336898804,-0.04016215726733208,1.9115887880325317,0.17763757705688477,-3.391528844833374,-0.09348585456609726,-0.8627595901489258
NDAQ,1.5263121128082275,1.1166883707046509,-1.1055060625076294,-0.18976621329784393,-1.529260516166687,-1.6877459287643433,1.3642313480377197
NEE,-0.33469003438949585,0.4089154303073883,3.047307014465332,2.230299711227417,0.469316691160202,0.2810879647731781,0.6765137910842896
NEM,1.887813925743103,-0.34489190578460693,-0.23152166604995728,0.9044313430786133,-3.7808854579925537,-0.9053150415420532,1.5221502780914307
NEWT,1.3713109493255615,2.4372479915618896,-0.6008509993553162,-1.521884560585022,-3.1848769187927246,-1.4074255228042603,0.19041475653648376
NFLX,-4.962198734283447,-1.6726516485214233,-0.8590775728225708,-0.2790244519710541,-0.5105928182601929,-0.8147456049919128,2.117314100265503
NGG,0.38871967792510986,0.19071872532367706,2.816342353820801,2.1698551177978516,-0.4153784513473511,0.6235142350196838,0.6881711483001709
NGS,-0.44089314341545105,-0.18554097414016724,1.9369633197784424,0.12400064617395401,-3.9154341220855713,0.010933181270956993,-0.8568857908248901
NI,0.4537162780761719,0.13409096002578735,2.8625564575195312,2.1305863857269287,-0.40190503001213074,0.6407353281974792,0.654333770275116
NKE,1.4279826879501343,-2.0196502208709717,7.285615921020508,-1.4682722091674805,-1.0761953592300415,-2.5058679580688477,-0.5395988821983337
NLOK,-0.04155728965997696,0.9955414533615112,-0.7655701637268066,-0.3327510952949524,1.8027420043945312,-4.751901626586914,3.5205090045928955
NNA,-0.06864331662654877,2.649420976638794,2.58705472946167,1.01589834690094,-3.138455629348755,-0.2587706744670868,-1.6951541900634766
NOC,-1.1414532661437988,2.774528741836548,1.19159996509552,2.077437162399292,1.0343327522277832,-1.7936221361160278,0.7734159827232361
NOV,-0.4896957576274872,-0.16658541560173035,2.0041377544403076,0.3029078245162964,-3.789789915084839,0.030574530363082886,-0.8788772821426392
NRG,-0.31345033645629883,0.3406307101249695,2.9159488677978516,2.1388332843780518,0.41837093234062195,0.3448653817176819,0.6813678741455078
NSC,-0.542339026927948,2.1032652854919434,-0.7822228074073792,3.0370397567749023,-2.455376148223877,-1.8206766843795776,0.280482679605484
NTAP,0.3974713683128357,0.19446127116680145,0.48915088176727295,1.279167652130127,0.9790846109390259,-4.214362621307373,1.0636242628097534
NTES,-4.850800037384033,-0.8947338461875916,-0.04942787066102028,1.306602120399475,-0.45338669419288635,-3.8610477447509766,0.0999893844127655
NUE,2.48046612739563,-0.6122124195098877,0.5743924379348755,-0.14520198106765747,-3.0275259017944336,-0.550673246383667,1.8602250814437866
NVDA,-0.6684983968734741,-0.013832717202603817,1.6421279907226562,-0.28228551149368286,-0.12173280119895935,-3.3730390071868896,-0.26978251338005066
NVR,2.0861337184906006,2.575529098510742,0.7935886383056641,-0.5624158978462219,0.2737387418746948,-0.4905145764350891,0.7204970717430115
NWL,3.8528237342834473,-0.13021309673786163,1.9472105503082275,-1.7422224283218384,0.10253551602363586,-0.6859102845191956,4.4248948097229
NXST,-4.454066753387451,-1.6841462850570679,0.5062953233718872,1.1222712993621826,0.3173893392086029,-1.863204002380371,0.8693468570709229
