Company,Embedding_Dim0,Embedding_Dim1,Embedding_Dim2,Embedding_Dim3,Embedding_Dim4,Embedding_Dim5,Embedding_Dim6
NYT,-5.683590412139893,-2.9060802459716797,-2.5681724548339844,-3.3338489532470703,-2.843324899673462,-5.170973777770996,2.3397939205169678
ODFL,-0.9521027207374573,1.829085111618042,-1.1162782907485962,1.9461082220077515,-2.8567371368408203,-3.082263946533203,-0.25509482622146606
OGE,-0.3553304374217987,0.32253172993659973,2.926262617111206,2.0896778106689453,0.433066189289093,0.28162819147109985,0.6834748983383179
OII,-0.5853864550590515,-0.174875870347023,2.003818988800049,0.3046177327632904,-3.9136760234832764,0.06029163673520088,-0.9085706472396851
OKE,0.2131071537733078,1.9259134531021118,3.2288904190063477,0.5638468265533447,-2.7185046672821045,0.3351142406463623,-1.5722829103469849
OMC,-3.3943755626678467,-5.9197163581848145,3.3218374252319336,3.434612989425659,-0.3784662187099457,-2.0986859798431396,1.4539047479629517
ORAN,-1.8834617137908936,-1.775763750076294,0.9821938872337341,-0.4571358859539032,1.8179277181625366,-3.7617690563201904,2.364496946334839
ORCL,0.27147170901298523,0.4207408130168915,0.08080971240997314,0.1564054638147354,1.60601806640625,-4.794486999511719,2.8825135231018066
ORLY,-0.6948708891868591,1.2120119333267212,-1.8538818359375,0.5199652314186096,-2.8205149173736572,-3.582110643386841,0.16051027178764343
OXY,-0.4561251997947693,1.5936120748519897,2.0943565368652344,-1.815676212310791,-3.6951708793640137,-0.7319874167442322,-1.6363062858581543
PAAS,2.117027997970581,-0.41486039757728577,-0.4174913465976715,0.8679013848304749,-4.50297737121582,-1.1306058168411255,1.82188081741333
PAYX,0.9801978468894958,1.3019050359725952,-1.2720961570739746,-1.897639513015747,-0.5323891043663025,-0.9063407182693481,1.7415587902069092
PCAR,2.314023733139038,1.6645694971084595,3.233194351196289,0.4123552739620209,0.8332352042198181,-1.4936761856079102,0.3305594325065613
PEG,0.28995129466056824,0.11250193417072296,2.814662218093872,2.1630444526672363,-0.29898539185523987,0.5474482774734497,0.6888999938964844
PEIX,-0.5367347598075867,2.143779993057251,0.8120239973068237,1.8739181756973267,-3.4482059478759766,-0.6670278310775757,-1.1947331428527832
PEP,0.06860463321208954,0.7187908887863159,-0.7889037132263184,0.8052965402603149,-1.8885653018951416,1.6003358364105225,2.3929734230041504
PFE,-0.1440306305885315,3.3926002979278564,0.7712578177452087,0.8485182523727417,0.929021418094635,1.376639723777771,1.7328197956085205
PFG,-0.4887886941432953,3.8583896160125732,-0.20672698318958282,-1.7527916431427002,0.023238468915224075,2.5685324668884277,1.7138879299163818
PG,0.6666589975357056,-0.3933914601802826,2.668333053588867,-0.31314754486083984,2.326587438583374,-0.5240313410758972,3.3869898319244385
PGR,1.312658667564392,2.121121406555176,-0.26621800661087036,-0.9247828125953674,1.3121521472930908,-0.7573133707046509,2.986286163330078
PH,0.032227013260126114,0.5044128894805908,0.3558751940727234,0.29043492674827576,-0.4878372550010681,-0.34526243805885315,0.380127489566803
PHM,2.3054094314575195,2.7277116775512695,0.8405104279518127,-0.5640243291854858,0.28799134492874146,-0.6231828331947327,0.6373985409736633
PKG,0.16696572303771973,0.5716251730918884,0.39655670523643494,-0.7581309676170349,-1.3965574502944946,-0.5811943411827087,-0.08477547019720078
PKI,-0.43698349595069885,1.2162842750549316,-0.15344887971878052,-2.3661060333251953,0.01808624528348446,1.169316291809082,2.5530383586883545
PKX,2.4978137016296387,-0.5898465514183044,0.5317397713661194,-0.38801348209381104,-2.9922425746917725,-0.5740202069282532,1.9277042150497437
PM,-4.601777076721191,1.1778496503829956,-1.3898299932479858,-2.94132137298584,-1.9171332120895386,1.2904698848724365,2.4941604137420654
PNR,0.11499366909265518,0.5316616892814636,0.3104284703731537,0.33874955773353577,-0.4997222125530243,-0.4302782714366913,0.3677619993686676
PNW,-0.39282163977622986,0.3735049366950989,2.958475351333618,2.122373342514038,0.3761151432991028,0.37181541323661804,0.5996139645576477
POR,-0.3722136616706848,0.43692874908447266,3.132082462310791,2.152114152908325,0.4645134508609772,0.4080820381641388,0.6337071657180786
PPG,-0.19251196086406708,0.5089279413223267,0.8506302833557129,-1.0561717748641968,-2.1573476791381836,-0.4492799639701843,-0.3574327826499939
PPL,-0.33738622069358826,0.4132704436779022,3.0046753883361816,2.1444573402404785,0.4505528211593628,0.30961641669273376,0.6374379396438599
PRGO,-0.13758055865764618,3.4115889072418213,0.7271738648414612,0.7945294976234436,0.896551787853241,1.442388653755188,1.7786756753921509
PRU,-0.2801654040813446,3.6575469970703125,-0.1711227297782898,-1.6180609464645386,0.13677284121513367,2.3801472187042236,1.6832679510116577
PSMT,-2.5038938522338867,0.6124140620231628,-0.8878583312034607,1.3606714010238647,0.3880949914455414,1.870208978652954,4.143664360046387
PVH,-0.8442478179931641,-0.820469856262207,4.281515121459961,-1.38243567943573,-0.04660849645733833,-0.9726768136024475,-0.23941901326179504
PWR,7.477973937988281,1.9910030364990234,6.819386959075928,-2.520864486694336,-1.8510161638259888,-2.568861961364746,0.8255465626716614
PXD,-0.2627895176410675,-0.11235735565423965,1.9729959964752197,0.10782411694526672,-3.2900326251983643,-0.06511535495519638,-0.8547402620315552
QCOM,-0.5729612708091736,-0.07026209682226181,1.654552936553955,-0.21996115148067474,-0.12747204303741455,-3.564722776412964,-0.23665165901184082
RAD,-1.4589909315109253,1.0995848178863525,2.8555314540863037,1.6273001432418823,3.5219366550445557,0.4573300778865814,4.053483486175537
RCL,-2.5640902519226074,1.9469834566116333,-2.123403310775757,2.9034295082092285,-0.7428054809570312,-1.9215048551559448,1.8834742307662964
RE,2.1850550174713135,6.504297256469727,-3.215097188949585,0.9773441553115845,0.9407716393470764,-0.0363263301551342,6.2847981452941895
REED,0.033510107547044754,0.5734602212905884,-0.7131485342979431,0.7611820697784424,-2.0689783096313477,1.749984860420227,2.5054047107696533
REGN,-0.05835166946053505,3.345897912979126,0.8600122332572937,0.6856430768966675,0.8693086504936218,1.4604634046554565,1.7086275815963745
RHI,3.6427366733551025,0.31369808316230774,-1.672487735748291,-0.7796949744224548,-1.569115161895752,-0.11125066876411438,7.404715061187744
RL,-0.7926676273345947,-0.8002580404281616,4.319732666015625,-1.4028681516647339,0.005641158204525709,-1.019066333770752,-0.2127547562122345
RMD,-0.3747294247150421,1.0021322965621948,0.49695345759391785,-0.7863145470619202,-0.4388117790222168,0.533178985118866,0.5170421004295349
ROK,-2.2978382110595703,0.9159297347068787,3.3826918601989746,1.1323217153549194,-2.211066484451294,1.825762152671814,-1.8312029838562012
ROL,-2.758507490158081,2.9398305416107178,-0.6961506605148315,-2.323819398880005,1.3629088401794434,-2.8467235565185547,2.107595205307007
ROP,0.4735276997089386,0.4140622615814209,1.2243021726608276,0.7687795162200928,-1.6433160305023193,-0.6631684303283691,-0.3751995265483856
ROST,-0.25437408685684204,-1.2128604650497437,4.090812683105469,-2.9897143840789795,0.9274515509605408,-0.9619947075843811,1.6109577417373657
RPM,-0.134576678276062,0.5361118316650391,0.8080355525016785,-1.0592631101608276,-2.2552332878112793,-0.43533948063850403,-0.30072149634361267
RSG,-1.6772136688232422,1.9925943613052368,1.9754419326782227,-3.8323025703430176,0.5452920198440552,-3.227729082107544,0.7915632128715515
RTX,-1.109169363975525,2.72920560836792,1.2408699989318848,2.0425145626068115,1.0613921880722046,-1.8340802192687988,0.7512823939323425
SAM,0.17888595163822174,0.3877898156642914,-0.5482058525085449,1.2194032669067383,1.5548330545425415,0.282337486743927,6.406050205230713
SBOW,-0.18407182395458221,-0.16202740371227264,1.9216567277908325,0.12367358803749084,-3.259145498275757,-0.09089913964271545,-0.7784860134124756
SBUX,-0.5352818965911865,1.692713975906372,-1.4923416376113892,2.050713539123535,-2.036484718322754,1.1258043050765991,2.450249195098877
SCCO,2.8138978481292725,-0.5716289281845093,0.6801286339759827,-0.6143393516540527,-3.3146910667419434,-0.5323767066001892,2.086550712585449
SCL,-0.19223254919052124,0.397941917181015,0.7002941370010376,-0.9401015639305115,-1.9715150594711304,-0.41567763686180115,-0.2729007601737976
SEE,0.1746925264596939,0.5924490690231323,0.44708698987960815,-0.8061020374298096,-1.3931511640548706,-0.5822286605834961,-0.1267980933189392
SEIC,1.3111374378204346,2.447824478149414,-0.49531301856040955,-1.682556390762329,-3.3865809440612793,-1.3088608980178833,0.14020761847496033
SFTBF,-0.8534030318260193,-0.9027085304260254,0.12256147712469101,0.7910714745521545,1.289565086364746,-3.622382879257202,1.482513427734375
SHW,-0.2792204022407532,0.4821403920650482,0.6625820994377136,-1.1096676588058472,-2.1573374271392822,-0.4276820421218872,-0.354139119386673
SINA,-5.223055839538574,-1.9314948320388794,0.5741843581199646,0.4203856587409973,-0.6239780783653259,-2.1338653564453125,0.041660554707050323
SIRI,-4.541351318359375,-2.342538356781006,0.30273309350013733,-0.2911059558391571,1.5315096378326416,-1.5975404977798462,2.950995445251465
SJI,1.3113667964935303,-0.759470522403717,6.050725936889648,1.4517602920532227,-2.6707603931427,0.6975491642951965,-0.7075190544128418
SJM,-0.011881963349878788,0.6109211444854736,-0.7221001982688904,0.8129242062568665,-1.4477927684783936,1.3606939315795898,2.179365873336792
SJR,-4.06303596496582,-2.306727409362793,-0.6622920632362366,-2.1059205532073975,0.6627310514450073,-2.817162275314331,3.2088146209716797
SKM,-1.611631155014038,-2.7837822437286377,2.5643410682678223,0.30099865794181824,1.5343252420425415,-3.5182745456695557,1.3740750551223755
SLB,-0.6362082958221436,-0.17364148795604706,2.067713737487793,0.28084227442741394,-4.003650188446045,0.004739576485008001,-0.9505940675735474
SLF,-0.33319005370140076,3.7457032203674316,-0.2273363471031189,-1.7304133176803589,0.14816193282604218,2.403654098510742,1.7238543033599854
SLGN,-0.7889273762702942,1.100193977355957,1.8227168321609497,0.0761750265955925,1.2237522602081299,-1.8181406259536743,0.340217649936676
SMG,-0.6900651454925537,-0.7681498527526855,-0.06682021170854568,-0.44856780767440796,-2.530503034591675,3.019429922103882,3.5735764503479004
SNA,-0.026916395872831345,0.49016785621643066,0.34738290309906006,0.3473412096500397,-0.4893060326576233,-0.41687628626823425,0.32748132944107056
SNPS,0.49062082171440125,0.2541945278644562,0.7198453545570374,1.857001781463623,-0.006335886660963297,-2.732121706008911,1.2400604486465454
SO,-0.2507871687412262,0.28147417306900024,2.9052915573120117,2.059462785720825,0.4272249937057495,0.35612910985946655,0.7081727981567383
SOHU,-5.190603733062744,-1.4098106622695923,-0.5765826106071472,-0.19080720841884613,-1.1729768514633179,-3.14064359664917,0.3033217191696167
SPGI,1.5955936908721924,1.0981098413467407,-1.0889296531677246,-0.26239266991615295,-1.3587872982025146,-1.6549068689346313,1.4426724910736084
SRE,0.26735422015190125,0.15872979164123535,2.9149210453033447,2.156806707382202,-0.24282190203666687,0.5932341814041138,0.6551939845085144
SSP,-4.331213474273682,-1.271889567375183,-0.5278416872024536,-0.017991317436099052,0.3757809102535248,-1.4473786354064941,2.0659403800964355
SSRM,1.9283438920974731,-0.29609477519989014,-0.16228598356246948,0.8633533716201782,-3.674959897994995,-0.8000888824462891,1.500013828277588
STC,1.2162673473358154,1.9023017883300781,-0.3058916926383972,-0.9639394879341125,1.2330571413040161,-0.5935825705528259,3.0402729511260986
STE,-0.3995826840400696,0.764028787612915,0.4631836414337158,-0.8046261668205261,-0.6350743770599365,0.544467031955719,0.4615841209888458
STKL,0.03358800709247589,0.5718094110488892,-0.680659294128418,0.7281844019889832,-1.5919808149337769,1.3545687198638916,2.061725616455078
STX,-0.7693653106689453,-0.4619620442390442,1.9578649997711182,0.2068486213684082,1.6424036026000977,-3.9970409870147705,0.9846600890159607
STZ,-0.8031119704246521,-0.10031075030565262,-1.500090479850769,-0.5081934332847595,1.0660324096679688,-0.04312673211097717,5.916592121124268
SWK,-0.021253691986203194,0.5240985155105591,0.3449634313583374,0.28102436661720276,-0.45497211813926697,-0.35175418853759766,0.3446057438850403
SWKS,-0.6137070059776306,-0.016346270218491554,1.7682783603668213,-0.3434644341468811,-0.1166250929236412,-3.3929367065429688,-0.32630157470703125
SXT,-0.1939150094985962,0.48092982172966003,0.7403068542480469,-1.03572678565979,-2.137878656387329,-0.43106895685195923,-0.3429388403892517
SYK,-0.46916595101356506,1.1165608167648315,0.5439461469650269,-1.0423859357833862,-0.6758936047554016,0.7627637982368469,0.6544855833053589
SYY,-1.7746317386627197,2.6434123516082764,-1.3942937850952148,3.14430832862854,-2.8413424491882324,1.8176878690719604,1.8615752458572388
T,-3.367105722427368,-2.2251780033111572,0.7327672243118286,-0.3309851884841919,1.2380446195602417,-2.423523187637329,1.704603910446167
TAC,0.3406495153903961,0.9074930548667908,4.6462836265563965,2.759312868118286,-1.0978213548660278,1.136612057685852,-0.0028605847619473934
TAP,0.10173425078392029,0.364068865776062,-0.5368323922157288,1.2415764331817627,1.5184940099716187,0.3570910692214966,6.334619522094727
TCEHY,-4.884457111358643,-1.8949074745178223,-0.3005434572696686,0.6806383728981018,-0.6755178570747375,-2.2572884559631348,0.6417168974876404
TDG,-1.1676214933395386,2.768071413040161,1.2168527841567993,2.069822311401367,1.1078935861587524,-1.7175993919372559,0.8279986381530762
TDS,-1.5168306827545166,-2.967907667160034,2.211653709411621,-1.6360926628112793,0.9778755903244019,-3.949885606765747,1.755776047706604
TEL,-2.1229569911956787,-3.8052260875701904,0.3861401677131653,0.2730933725833893,-0.5091599822044373,-3.433980941772461,0.8719897866249084
TELNY,-2.784453868865967,-2.2909657955169678,1.2176638841629028,-0.00036916343378834426,1.4781038761138916,-2.77398943901062,1.7270456552505493
TFX,-0.44931501150131226,0.9219588041305542,0.5311954021453857,-0.8015746474266052,-0.5641359686851501,0.7085239887237549,0.5129008889198303
TGNA,-4.489686489105225,-1.780293583869934,0.6632764935493469,0.9735364317893982,0.43546274304389954,-1.5204401016235352,0.8954816460609436
TGT,-1.8407834768295288,3.5234320163726807,-1.6355552673339844,1.2131013870239258,-0.7958588004112244,2.1828348636627197,2.7693514823913574
THS,-0.09657713770866394,0.5447821021080017,-0.6728967428207397,0.7940038442611694,-1.6819270849227905,1.4228724241256714,2.0849568843841553
TIF,-5.155760288238525,3.5370163917541504,0.1796037256717682,0.2002454400062561,0.11885898560285568,1.450112223625183,1.132786512374878
TJX,-1.074573040008545,-2.2903759479522705,4.370375156402588,-2.256909132003784,0.38685494661331177,-0.19234687089920044,1.5689433813095093
TMO,-0.6528409123420715,1.1583714485168457,-0.16954223811626434,-2.2959704399108887,0.14284951984882355,1.0494813919067383,2.5188755989074707
TNK,0.05600409954786301,2.087881565093994,2.7889928817749023,0.6949792504310608,-2.9860448837280273,-0.04629180580377579,-1.583192229270935
TOT,-0.3938191831111908,1.6135016679763794,2.009658098220825,-1.8784503936767578,-3.580371141433716,-0.6813352704048157,-1.5822653770446777
TPR,-0.8677558898925781,-0.7790307998657227,4.282911777496338,-1.4148975610733032,-0.00046969109098427,-1.0027228593826294,-0.23475639522075653
TROW,1.3067718744277954,2.53542160987854,-0.5142537951469421,-1.5338739156723022,-3.324709415435791,-1.2250958681106567,0.14090652763843536
TRV,1.345641851425171,1.9567288160324097,-0.16202262043952942,-0.9735695123672485,1.2804592847824097,-0.6359961628913879,2.971153736114502
TSCO,-3.427307367324829,-0.3431112468242645,-0.3241429924964905,-0.17912010848522186,-0.13786214590072632,3.4215121269226074,4.80967903137207
TSN,0.0012410978088155389,0.6400811076164246,-0.6692215800285339,0.769172728061676,-1.521419882774353,1.466553807258606,2.193283796310425
TT,2.3588685989379883,1.351588249206543,3.1292712688446045,-0.5142446160316467,0.8350591063499451,-1.3990176916122437,0.7156663537025452
TTWO,-3.826732635498047,-0.6111108660697937,-1.1189054250717163,1.3591464757919312,-0.22308915853500366,-3.60066556930542,1.4343044757843018
TU,-2.820482015609741,-1.48458993434906,-0.10763733834028244,-0.6175101399421692,1.472074270248413,-2.80179500579834,2.700706720352173
TXN,-0.6451053023338318,-0.08238962292671204,1.6011191606521606,-0.21323086321353912,-0.14329694211483002,-3.274028778076172,-0.29144665598869324
TXT,-1.054174780845642,2.6925220489501953,1.1151870489120483,1.9750479459762573,1.0464537143707275,-1.7054879665374756,0.807796835899353
UAA,-0.8963183760643005,-0.7771338820457458,4.231457710266113,-1.39035165309906,0.029943756759166718,-1.0128092765808105,-0.16315235197544098
UAL,-0.4634338617324829,3.033071517944336,0.6581975817680359,3.7326109409332275,-0.7381252646446228,-1.049668312072754,0.7250716090202332
UHS,-1.988908052444458,2.76058292388916,0.36328190565109253,-5.172945499420166,0.10459533333778381,1.8352937698364258,3.4581995010375977
ULTA,-2.8800156116485596,-0.8142032027244568,3.2506115436553955,-0.4556920826435089,2.2908339500427246,0.7333036661148071,3.0670015811920166
UNFI,-2.29248309135437,3.738837242126465,-1.5971232652664185,2.489891290664673,-1.7396079301834106,2.1316378116607666,2.126241445541382
UNH,0.18049578368663788,2.1866846084594727,1.3745752573013306,-1.9285943508148193,-1.8714418411254883,1.0284408330917358,-0.13555219769477844
UNM,-0.40841221809387207,3.7819032669067383,-0.12752127647399902,-1.7460943460464478,0.17248065769672394,2.55358624458313,1.7669519186019897
UNP,-0.5440989136695862,2.062793016433716,-0.8696479797363281,2.980597496032715,-2.4301295280456543,-1.8554118871688843,0.37671130895614624
UPS,-0.22110515832901,3.917119026184082,2.040465831756592,2.2200686931610107,-0.8414013981819153,-0.4011399447917938,-0.5410947203636169
URI,1.3465315103530884,-0.8627797961235046,0.897844672203064,-0.802399218082428,-0.6606065630912781,0.1885349154472351,2.1223385334014893
USM,-1.333118200302124,-2.9058566093444824,2.4233357906341553,-1.6091241836547852,0.9033576250076294,-4.272068023681641,1.5760133266448975
USNA,-0.0246279314160347,-0.40381157398223877,2.775717258453369,0.5278866291046143,2.459859848022461,-0.4182381331920624,3.5937328338623047
UTL,0.3446885943412781,0.09717077016830444,2.750188112258911,2.083284616470337,-0.2815340459346771,0.6267244815826416,0.7629976868629456
V,0.6319672465324402,3.255176067352295,-1.7960236072540283,-2.286882162094116,-0.3900283873081207,-1.6868090629577637,1.5925638675689697
VALE,2.3566296100616455,-0.5987510085105896,0.48729246854782104,-0.16990597546100616,-2.8385541439056396,-0.5568390488624573,1.7804081439971924
VAR,-0.39020782709121704,0.8776857256889343,0.579931914806366,-0.8489270210266113,-0.5641287565231323,0.5759714841842651,0.47366127371788025
VERU,0.06271404772996902,1.893379807472229,1.5319401025772095,1.6325899362564087,1.3515698909759521,1.4490410089492798,2.7633934020996094
VFC,-0.7950082421302795,-0.8440608978271484,4.368605613708496,-1.3989744186401367,-0.04771370068192482,-1.0388524532318115,-0.2815060615539551
VFF,-0.58357173204422,-0.9891732335090637,-0.13193616271018982,-0.9084270000457764,-2.6205925941467285,2.5431978702545166,2.9777560234069824
VIAC,-4.767685413360596,-1.916916847229004,-0.7320777773857117,-1.6796660423278809,-1.0154868364334106,-0.6653788685798645,1.8532755374908447
VLO,-0.6515883207321167,2.243701934814453,0.7956424355506897,2.040954113006592,-3.484081745147705,-0.7546743154525757,-1.156113862991333
VMC,6.359678745269775,2.1222569942474365,6.21052360534668,2.166504383087158,2.1858580112457275,-1.2101554870605469,4.032315731048584
VOD,-2.3624978065490723,-1.488545298576355,0.5133278369903564,-0.9323756098747253,1.4951032400131226,-3.444333553314209,2.1059958934783936
VRSN,-1.014682412147522,-1.8835140466690063,-0.2668314576148987,-3.8716773986816406,-0.0615016333758831,-3.488517999649048,3.8615806102752686
VRTX,0.04728202894330025,3.317237377166748,0.7692481875419617,0.8664538264274597,0.776940107345581,1.4418174028396606,1.7101433277130127
VZ,-2.922367811203003,-2.496721029281616,1.288153886795044,-1.582006812095642,1.4787747859954834,-2.7749783992767334,2.6056602001190186
WAB,2.2227799892425537,1.708897590637207,3.2109568119049072,0.31031498312950134,0.8955685496330261,-1.4469830989837646,0.3972787857055664
WAT,-0.6094686985015869,0.9944198727607727,-0.24019956588745117,-2.1126415729522705,0.2666286826133728,1.000921368598938,2.720914602279663
WBA,-1.363161325454712,1.3236807584762573,2.955491542816162,1.4333982467651367,3.542109966278076,0.7363520860671997,4.14665412902832
WDC,-0.42635607719421387,-0.9365314245223999,2.7214436531066895,-0.48090222477912903,1.6779690980911255,-4.183984756469727,1.099793791770935
WDR,1.394236445426941,2.6483891010284424,-0.34072768688201904,-1.5151984691619873,-3.364774227142334,-1.307891607284546,0.06176230311393738
WEC,0.2515977919101715,0.12542183697223663,2.8846476078033447,2.0886752605438232,-0.270927757024765,0.6219211220741272,0.6842864751815796
WHR,3.261206865310669,-0.5878033638000488,2.2695703506469727,-2.2443697452545166,0.5390883684158325,-0.05833185836672783,4.880312442779541
WLTW,0.550041913986206,3.9562530517578125,-2.2503416538238525,-0.1028643250465393,0.8810659050941467,-0.07882306724786758,4.180811405181885
WM,-1.7314248085021973,1.962796688079834,2.046931505203247,-3.897400379180908,0.5638718008995056,-3.139756917953491,0.7790094614028931
WMB,0.173811674118042,1.828054666519165,2.891613721847534,0.6347721815109253,-2.919100761413574,-0.10929210484027863,-1.5540865659713745
WMT,-0.2796734869480133,0.025649799033999443,0.6143110394477844,0.1284722536802292,0.8855123519897461,0.5674026608467102,1.16973078250885
WRB,1.2727752923965454,2.131392002105713,-0.2862803041934967,-0.8608410954475403,1.2912558317184448,-0.6018844246864319,2.994483232498169
WST,-0.10220646858215332,2.0277748107910156,1.157745361328125,-2.591677188873291,-1.792378306388855,1.068320393562317,0.32557234168052673
WU,0.5824528336524963,3.1688144207000732,-1.828725814819336,-2.3115956783294678,-0.5291647911071777,-1.579858422279358,1.5928164720535278
WWE,-4.609388828277588,-2.0457324981689453,-0.5321505069732666,0.5750616192817688,0.06900832056999207,-0.09715208411216736,2.736067533493042
WYNN,-2.348109006881714,0.2055504471063614,-3.3174591064453125,-1.0939552783966064,-1.4369618892669678,-2.2684473991394043,3.093371629714966
XEC,-0.2480306327342987,-0.19422809779644012,1.9707679748535156,0.0342537946999073,-3.1658592224121094,-0.042946841567754745,-0.7910324931144714
XEL,-0.32846176624298096,0.3459399938583374,2.9641942977905273,2.063206911087036,0.4370388388633728,0.31446322798728943,0.63468998670578
XLNX,-0.6002187132835388,-0.03353080525994301,1.6452970504760742,-0.31395334005355835,-0.10831423103809357,-3.4307470321655273,-0.2666664123535156
XOM,-0.4520642161369324,0.4294463098049164,2.278226613998413,-0.30212363600730896,-3.8011021614074707,-0.03945252299308777,-1.2515767812728882
XRAY,0.003214180003851652,1.8201016187667847,1.296573519706726,-2.542950391769409,-1.9223204851150513,1.0590533018112183,0.17262530326843262
XRX,0.4530903995037079,0.20946113765239716,1.0027233362197876,1.4289897680282593,0.7205917239189148,-3.9619381427764893,0.6026462316513062
YORW,-0.07071130722761154,1.530132532119751,0.055666226893663406,1.791352391242981,-3.7801313400268555,2.4220690727233887,0.945893406867981
YUM,-0.5646959543228149,1.5781526565551758,-1.3772615194320679,1.7686691284179688,-1.9558783769607544,1.3176398277282715,2.3166775703430176
ZBH,-0.41124439239501953,0.8236682415008545,0.5141062140464783,-0.771058976650238,-0.5206516981124878,0.5358289480209351,0.5042021870613098
